"","continent","location","total_cases","total_deaths","total_deaths_per_million","total_tests_per_thousand","total_vaccinations_per_hundred","icu_patients_per_million","population","population_density","median_age","gdp_per_capita","extreme_poverty","female_smokers","male_smokers","life_expectancy"
"1444","Europe","Austria",42876,787,87.028,172.01,NA,9.289,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1445","Europe","Austria",43432,790,87.36,173.613,NA,9.731,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1446","Europe","Austria",44041,796,88.023,175.447,NA,9.952,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1447","Europe","Austria",44813,799,88.355,178.92,NA,9.952,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1448","Europe","Austria",45686,802,88.687,180.975,NA,10.837,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1449","Europe","Austria",46374,803,88.797,183.39,NA,11.058,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1450","Europe","Austria",47432,809,89.461,185.099,NA,10.726,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1451","Europe","Austria",48146,813,89.903,186.482,NA,11.39,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1452","Europe","Austria",48896,818,90.456,187.798,NA,11.169,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1453","Europe","Austria",49819,822,90.898,189.814,NA,11.169,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1454","Europe","Austria",50848,830,91.783,191.87,NA,11.058,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1455","Europe","Austria",52057,838,92.668,194.276,NA,11.832,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1456","Europe","Austria",53188,842,93.11,196.331,NA,11.39,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1457","Europe","Austria",54423,852,94.216,198.537,NA,10.948,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1458","Europe","Austria",55319,851,94.105,200.072,NA,10.616,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1459","Europe","Austria",56298,855,94.548,201.583,NA,10.726,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1460","Europe","Austria",57326,861,95.211,203.984,NA,11.832,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1461","Europe","Austria",58672,872,96.427,205.867,NA,12.385,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1462","Europe","Austria",60224,877,96.98,208.058,NA,13.159,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1463","Europe","Austria",61387,882,97.533,209.841,NA,13.491,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1464","Europe","Austria",63134,889,98.307,212.617,NA,14.376,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1465","Europe","Austria",64806,893,98.75,214.311,NA,14.929,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1466","Europe","Austria",65927,904,99.966,215.92,NA,16.034,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1467","Europe","Austria",67451,914,101.072,218.073,NA,16.034,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1468","Europe","Austria",69409,925,102.288,220.403,NA,16.256,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1469","Europe","Austria",71844,941,104.058,223.199,NA,17.804,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1470","Europe","Austria",74415,954,105.495,226.298,NA,17.472,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1471","Europe","Austria",78029,965,106.712,228.973,NA,19.352,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1472","Europe","Austria",80811,979,108.26,230.935,NA,19.241,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1473","Europe","Austria",83267,992,109.697,233.502,NA,20.789,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1474","Europe","Austria",86102,1005,111.135,235.062,NA,22.448,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1475","Europe","Austria",89496,1027,113.568,238.09,NA,24.77,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1476","Europe","Austria",93949,1056,116.774,240.8,NA,27.424,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1477","Europe","Austria",99576,1082,119.65,243.722,NA,29.083,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1478","Europe","Austria",104925,1109,122.635,246.9,NA,29.304,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1479","Europe","Austria",109881,1130,124.958,249.478,NA,32.179,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1480","Europe","Austria",114016,1159,128.164,252.072,NA,37.156,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1481","Europe","Austria",118198,1192,131.814,254.934,NA,40.473,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1482","Europe","Austria",125099,1227,135.684,258.188,NA,42.353,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1483","Europe","Austria",132515,1268,140.218,261.299,NA,45.007,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1484","Europe","Austria",138979,1340,148.18,264.956,NA,47.661,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1485","Europe","Austria",147220,1377,152.271,268.252,NA,47.771,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1486","Europe","Austria",153153,1411,156.031,271.223,NA,50.757,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1487","Europe","Austria",158746,1454,160.786,274.14,NA,52.305,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1488","Europe","Austria",164866,1499,165.762,277.075,NA,54.738,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1489","Europe","Austria",172380,1564,172.95,280.566,NA,59.272,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1490","Europe","Austria",181642,1608,177.816,284.793,NA,60.378,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1491","Europe","Austria",191228,1661,183.677,288.368,NA,62.7,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1492","Europe","Austria",198291,1746,193.076,292.025,NA,64.248,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1493","Europe","Austria",203956,1829,202.254,295.019,NA,66.239,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1494","Europe","Austria",208613,1887,208.668,297.92,NA,67.676,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1495","Europe","Austria",214597,1945,215.082,301.132,NA,72.763,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1496","Europe","Austria",221688,2054,227.135,304.796,NA,75.417,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1497","Europe","Austria",228683,2116,233.991,308.259,NA,75.527,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1498","Europe","Austria",235351,2224,245.934,311.929,NA,75.97,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1499","Europe","Austria",241962,2328,257.435,315.336,NA,77.076,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1500","Europe","Austria",247188,2388,264.07,318.635,NA,75.527,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1501","Europe","Austria",250333,2459,271.921,320.893,NA,75.749,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1502","Europe","Austria",254710,2577,284.97,323.997,NA,77.85,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1503","Europe","Austria",260512,2667,294.922,327.377,NA,78.403,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1504","Europe","Austria",266038,2773,306.644,331.062,NA,77.96,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1505","Europe","Austria",270992,2886,319.139,334.053,NA,77.739,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1506","Europe","Austria",275661,3018,333.736,338.499,NA,76.08,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1507","Europe","Austria",279708,3105,343.357,340.953,NA,76.412,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1508","Europe","Austria",282456,3184,352.093,342.618,NA,77.518,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1509","Europe","Austria",285489,3325,367.685,345.182,NA,76.412,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1510","Europe","Austria",289461,3446,381.065,348.264,NA,74.532,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1511","Europe","Austria",293430,3538,391.239,351.724,NA,73.869,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1512","Europe","Austria",297245,3651,403.734,354.895,NA,70.994,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1513","Europe","Austria",300689,3757,415.456,357.112,NA,71.436,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1514","Europe","Austria",303430,3840,424.634,359.116,NA,69.888,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1515","Europe","Austria",305693,3897,430.938,360.728,NA,68.118,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1516","Europe","Austria",308070,4002,442.549,362.9,NA,67.344,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1517","Europe","Austria",311002,4056,448.52,365.15,NA,67.455,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1518","Europe","Austria",313688,4163,460.352,368.237,NA,64.69,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1519","Europe","Austria",316581,4289,474.286,371.045,NA,63.253,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1520","Europe","Austria",319822,4415,488.219,374.464,NA,65.354,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1521","Europe","Austria",322463,4473,494.633,376.809,NA,63.806,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1522","Europe","Austria",325051,4530,500.936,378.751,NA,65.686,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1523","Europe","Austria",327679,4648,513.985,381.077,NA,63.363,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1524","Europe","Austria",330343,4764,526.812,384.256,NA,60.599,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1525","Europe","Austria",332828,4982,550.919,387.376,NA,58.608,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1526","Europe","Austria",334913,5127,566.953,390.85,NA,54.738,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1527","Europe","Austria",337209,5209,576.021,394.588,NA,54.075,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1528","Europe","Austria",338854,5351,591.724,397.351,NA,52.526,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1529","Europe","Austria",340373,5435,601.013,399.669,NA,52.858,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1530","Europe","Austria",342226,5540,612.624,402.927,NA,53.853,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1531","Europe","Austria",344357,5654,625.23,407.178,NA,52.195,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1532","Europe","Austria",347204,5745,635.293,410.401,NA,49.209,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1533","Europe","Austria",349055,5783,639.495,412.791,NA,45.228,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1534","Europe","Austria",350484,5843,646.13,414.387,NA,47.661,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1535","Europe","Austria",351892,5881,650.332,415.482,0.01,45.781,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1536","Europe","Austria",353484,5931,655.861,417.832,0.02,46.555,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1537","Europe","Austria",355352,6059,670.016,NA,0.04,45.449,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1538","Europe","Austria",357902,6149,679.968,NA,0.06,43.68,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1539","Europe","Austria",360815,6222,688.041,NA,0.06,43.79,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1540","Europe","Austria",362911,6261,692.353,NA,0.06,42.574,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1541","Europe","Austria",364302,6275,693.901,NA,0.06,42.574,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1542","Europe","Austria",365768,6324,699.32,418.054,0.06,40.141,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1543","Europe","Austria",367410,6357,702.969,419.447,0.06,40.694,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1544","Europe","Austria",369721,6457,714.027,421.156,0.08,41.026,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1545","Europe","Austria",372190,6525,721.547,423.658,0.09,39.92,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1546","Europe","Austria",374730,6568,726.302,425.51,0.12,41.247,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1547","Europe","Austria",376793,6641,734.374,428.121,0.27,41.026,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1548","Europe","Austria",379071,6687,739.461,430.308,0.32,40.805,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1549","Europe","Austria",380722,6723,743.442,431.876,0.35,41.136,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1550","Europe","Austria",382258,6747,746.096,433.434,0.41,41.911,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1551","Europe","Austria",383833,6819,754.058,759.194,0.57,41.8,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1552","Europe","Austria",385750,6868,759.476,772.935,0.75,39.146,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1553","Europe","Austria",389260,6921,765.337,816.091,0.94,39.92,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1554","Europe","Austria",390788,6987,772.636,824.898,1.15,37.266,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1555","Europe","Austria",392511,7053,779.934,833.647,1.22,37.819,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1556","Europe","Austria",393778,7082,783.141,839.402,1.29,36.271,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1557","Europe","Austria",394939,7122,787.564,851.233,1.41,36.934,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1558","Europe","Austria",396425,7199,796.079,871.245,1.7,36.713,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1559","Europe","Austria",398096,7237,800.281,938.717,1.97,35.718,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1560","Europe","Austria",399798,7288,805.921,943.842,2.19,37.598,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1561","Europe","Austria",401886,7330,810.565,950.329,2.31,36.603,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1562","Europe","Austria",403512,7389,817.09,960.197,2.35,35.718,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1563","Europe","Austria",404714,7418,820.296,965.946,2.36,35.718,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1564","Europe","Austria",405723,7451,823.946,973.433,2.38,35.497,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1565","Europe","Austria",407140,7515,831.023,984.851,2.48,34.612,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1566","Europe","Austria",408781,7564,836.441,994.921,2.57,33.617,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1567","Europe","Austria",410230,7607,841.196,1005.144,2.68,33.617,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1568","Europe","Austria",411730,7658,846.836,1012.998,2.85,32.622,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1569","Europe","Austria",413208,7703,851.812,1026.872,2.89,32.843,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1570","Europe","Austria",414398,7721,853.803,1034.58,2.9,32.843,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1571","Europe","Austria",415522,7778,860.106,1048.519,2.96,32.511,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1572","Europe","Austria",416763,7847,867.736,1057.52,3.15,33.175,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1573","Europe","Austria",418283,7902,873.818,1077.634,3.36,33.506,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1574","Europe","Austria",419801,7936,877.578,1089.611,3.59,32.953,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1575","Europe","Austria",421189,7973,881.669,1099.254,3.82,33.175,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1576","Europe","Austria",422522,7994,883.992,1116.935,3.93,33.175,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1577","Europe","Austria",423839,8012,885.982,1140.45,3.98,31.516,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1578","Europe","Austria",424896,8032,888.194,1154.714,4.09,31.074,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1579","Europe","Austria",426093,8071,892.506,1189.062,4.31,30.852,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1580","Europe","Austria",427562,8114,897.261,1213.522,4.56,29.304,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1581","Europe","Austria",429139,8138,899.915,1239.12,4.83,29.304,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1582","Europe","Austria",430870,8170,903.454,1261.647,5.13,29.083,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1583","Europe","Austria",432303,8195,906.219,1285.347,5.25,29.525,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1584","Europe","Austria",433487,8211,907.988,1300.778,5.27,28.198,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1585","Europe","Austria",434712,8221,909.094,1318.142,5.35,28.53,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1586","Europe","Austria",436139,8260,913.406,1350.343,5.51,29.194,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1587","Europe","Austria",437874,8290,916.724,1373.163,5.73,28.972,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1588","Europe","Austria",439841,8312,919.157,1403.5,5.95,29.194,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1589","Europe","Austria",441659,8348,923.138,1425.701,6.19,28.862,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1590","Europe","Austria",443536,8368,925.349,1451.809,6.34,28.862,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1591","Europe","Austria",445374,8386,927.34,1473.812,6.4,28.088,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1592","Europe","Austria",446644,8397,928.556,1484.115,6.48,27.867,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1593","Europe","Austria",448371,8434,932.648,1512.689,6.65,30.189,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1594","Europe","Austria",450376,8470,936.629,1541.586,6.87,28.198,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1595","Europe","Austria",452767,8493,939.172,1571.322,7.09,27.424,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1596","Europe","Austria",454860,8515,941.605,1596.009,7.42,28.751,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1597","Europe","Austria",457317,8538,944.148,1631.278,7.7,28.751,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1598","Europe","Austria",459440,8561,946.692,1648.531,7.81,31.295,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1599","Europe","Austria",460849,8574,948.129,1659.098,7.91,32.732,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1600","Europe","Austria",462769,8605,951.557,1698.332,8.2,33.285,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1601","Europe","Austria",465322,8625,953.769,1725.395,8.51,34.612,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1602","Europe","Austria",467646,8652,956.755,1754.284,8.82,33.396,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1603","Europe","Austria",470314,8669,958.634,1782.98,9.23,35.939,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1604","Europe","Austria",472871,8694,961.399,1810.7,9.55,34.944,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1605","Europe","Austria",475070,8713,963.5,1828.265,9.68,35.054,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1606","Europe","Austria",476980,8732,965.601,1841.765,9.81,36.824,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1607","Europe","Austria",479391,8757,968.366,1885.545,10.13,36.381,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1608","Europe","Austria",481919,8776,970.467,1916.307,10.45,35.829,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1609","Europe","Austria",484916,8798,972.899,1940.597,10.95,37.819,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1610","Europe","Austria",488042,8831,976.549,1980.173,11.6,38.261,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1611","Europe","Austria",491065,8856,979.313,2010.225,12.18,39.367,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1612","Europe","Austria",493568,8873,981.193,2028.74,12.53,38.925,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1613","Europe","Austria",495464,8892,983.294,2044.122,12.76,41.247,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1614","Europe","Austria",497889,8925,986.943,2083.459,13.08,43.68,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1615","Europe","Austria",501224,8956,990.371,2131.745,13.47,43.79,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1616","Europe","Austria",504581,8982,993.247,2164.763,13.85,42.906,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1617","Europe","Austria",508096,9024,997.891,2194.559,14.46,44.233,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1618","Europe","Austria",511440,9052,1000.987,2225.305,14.98,43.459,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1619","Europe","Austria",514153,9074,1003.42,2246.643,15.16,46.002,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1620","Europe","Austria",516565,9089,1005.079,2264.328,15.34,48.214,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1621","Europe","Austria",519980,9121,1008.617,2305.222,15.74,48.435,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1622","Europe","Austria",523269,9151,1011.935,2338.49,16.18,49.762,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1623","Europe","Austria",526393,9178,1014.921,2384.75,16.7,50.315,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1624","Europe","Austria",530288,9200,1017.353,2438.452,17.27,52.084,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1625","Europe","Austria",533786,9231,1020.781,2454.303,17.73,56.176,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1626","Europe","Austria",536465,9256,1023.546,2483.169,17.89,57.281,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1627","Europe","Austria",539541,9275,1025.647,2500.285,18.19,59.382,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1628","Europe","Austria",542542,9308,1029.296,2553.701,18.65,59.493,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1629","Europe","Austria",546229,9339,1032.724,2593.314,19.05,58.719,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1630","Europe","Austria",549592,9368,1035.931,2632.428,19.52,59.051,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1631","Europe","Austria",552729,9397,1039.138,2663.522,20.01,59.382,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1632","Europe","Austria",556012,9434,1043.23,2698.52,20.25,58.94,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1633","Europe","Austria",558755,9449,1044.888,2725.564,20.36,62.147,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1634","Europe","Austria",560972,9482,1048.537,2740.198,20.5,63.032,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1635","Europe","Austria",562907,9517,1052.408,2764.475,20.93,64.469,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1636","Europe","Austria",566008,9546,1055.615,2821.607,21.55,64.469,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1637","Europe","Austria",568914,9586,1060.038,2860.587,22.36,64.027,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1638","Europe","Austria",571616,9624,1064.24,2893.026,23.24,64.359,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1639","Europe","Austria",574755,9662,1068.442,2928.013,23.97,64.58,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1640","Europe","Austria",577007,9687,1071.207,2950.223,24.26,66.239,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1641","Europe","Austria",578950,9706,1073.308,2968.967,24.65,68.008,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1642","Europe","Austria",581263,9748,1077.952,3007.591,25.15,65.907,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1643","Europe","Austria",584205,9779,1081.38,3063.465,25.91,65.133,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1644","Europe","Austria",586883,9813,1085.14,3097.629,26.74,63.142,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1645","Europe","Austria",589299,9843,1088.458,3129.315,27.52,61.926,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1646","Europe","Austria",591347,9870,1091.443,3164.408,28.17,60.709,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1647","Europe","Austria",593423,9898,1094.54,3187.401,28.38,60.378,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1648","Europe","Austria",595540,9922,1097.194,3208.484,28.74,62.811,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1649","Europe","Austria",597566,9959,1101.285,3243.938,29.24,62.036,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
"1650","Europe","Austria",600089,9997,1105.487,3272.96,29.95,60.931,9043072,106.749,44.4,45436.686,0.7,28.4,30.9,81.54
